MR-ID,images-src,product_name,price,sold-status
"MR13992","http://www.metroretrofurniture.com/images/lighting2/Con380_002_t.jpg","Vintage Domus Teak Pendant Ceiling Lamp Chandelier","400","null"
"MR12852","http://www.metroretrofurniture.com/images/artdeco/acl31artdecotable3_t.jpg.JPG","Art Deco Style Oak Dining Table","2900","null"
"MR13472","http://www.metroretrofurniture.com/images/chairs7/acn38pollockchairs04_t.jpg","Pair of Vintage Burgundy Fabric Executive Arm Chairs by Pollock for Knoll","1200","null"
"MR13888","http://www.metroretrofurniture.com/images/miscellaneous3/acv69lonbordteaktray_05_t.jpg","Vintage Teak Lonborg Set Toothpick Holders and Egg Cups with Tray","125","null"
"MR14297","http://www.metroretrofurniture.com/images/tablesIV/acq98keppelgreendiningtable_07_t.jpg","64""-96"" Vintage Dining Table Designed by Keppel and Green for Brown-Saltman HOLD","1740","null"
"MR13809","http://www.metroretrofurniture.com/images/knoll3/acx18florenceknollcredenza_02_t.jpg","6 ft Marble Florence Knoll Credenza SOLD","6900","SOLD"
"MR12761","http://www.metroretrofurniture.com/images/artdeco/acj16smallrddecotable34_t.jpg","Art Deco Style Burled Nightstand End Table","1900","null"
"MR12597","http://www.metroretrofurniture.com/images/knoll3/ach20knollcredenza03_t.jpg","Florence Knoll For Knoll Walnut And Cane Credenza Buffet","5900","null"
"MR14225","http://www.metroretrofurniture.com/images/artdeco2/acz32italianartdecovanity_09_t.jpg","Early Vintage 20-30s Art Deco Bed Room Set Restored (Vanity AD 1/3)","6900","null"
"MR12769","http://www.metroretrofurniture.com/images/thonet/redonethonet28_t.jpg","Pair of Mid Century Modern Thonet Modular Lounge Chairs","2900","null"
"MR13664","http://www.metroretrofurniture.com/images/miscellaneous2/acu46teaktrashcan_04_t.jpg","P. S. Heggen Teak Wastebasket","1100","null"
"MR13653","http://www.metroretrofurniture.com/images/sculpture%20II/acu42brutalistowlsculpture_01_t.jpg","12"" Tall Vintage Iron Brutalist Owl Sculpture","600","null"
"MR14185","http://www.metroretrofurniture.com/images/coffeetable3/acz43teakcoffeetable_03_t.jpg","50"" Vintage Mid Century Teak Coffee Table","900","null"
"MR12889","http://www.metroretrofurniture.com/images/hermanmiller/hmillerwoodmetaltable03_t.jpg","48"" Vintage Herman Miller Eames Style Dining Table","495","null"
"MR13996","http://www.metroretrofurniture.com/images/couchIII/con389dwkcouch_04_t.jpg","84"" Cotton Twill Sofa in the style of Edward Wormley SOLD","1500","SOLD"
"MR13179","http://www.metroretrofurniture.com/images/heywoodII/con322aco12heywood_003_t.jpg","Mid Century Modern M1578G Heywood Wakefield Coffee Table SOLD","1400","SOLD"
"MR13665","http://www.metroretrofurniture.com/images/lampII/Con359_dazordecolamp_004a_t.jpg","Dazor Art Deco Double Gooseneck Adjustable Desk Table Lamp","125","null"
"MR12961","http://www.metroretrofurniture.com/images/desksIII/abd37modernblonddesk12_t.jpg","Modern Single Pedestal Blond Desk","795","null"
"MR13959","http://www.metroretrofurniture.com/images/desksIV/acy42Bsecretarydeskwithhutch_09_t.jpg","80"" Vintage Drop Leaf Burled Walnut Secretary Desk by Scott Thomas","2895","null"
"MR14119","http://www.metroretrofurniture.com/images/chairs7/acz79donghiachairs_02_t.jpg","Pair of Klismos Dining Chairs Made by Donghia","5900","null"
"MR12815","http://www.metroretrofurniture.com/images/loungeIII/ack67montchairs110_t.jpg","Pair of Mid Century Chinoiserie James Mont Chairs","2320","null"
"MR12970","http://www.metroretrofurniture.com/images/cabinet/acm35paulcupboard6_t.jpg","Paul McCobb for Planner Group 2 Door Cabinet HOLD","2200","null"
"MR12793","http://www.metroretrofurniture.com/images/chair5/acj60slipperchairsgreen03_t.jpg","Mid Century Modern Green Swivel Slipper Chairs","1195","null"
"MR14115","http://www.metroretrofurniture.com/images/chairs7/acz56artdecostarfishchair_03_t.jpg","Starfish Chair by Alan Siegel","2900","null"
"MR14212","http://www.metroretrofurniture.com/images/desks5/abz45rosewoodcredenzaknollstyle01_t.jpg","Vintage Rosewood Desk designed by Bodil Kjaer","24000","null"
"MR13503","http://www.metroretrofurniture.com/images/miscellaneous2/aby85asianbartools07_t.jpg","Set of Chinese Brass Bar Tools","400","null"
"MR14022","http://www.metroretrofurniture.com/images/fabricswatches/greenvinyl_01_t.jpg","Green Vinyl Textile Upholstery","null","null"
"MR13726","http://www.metroretrofurniture.com/images/games/acu71contactixgame_04_t.jpg","Vintage Teak Con-Tac-Tix Game Designed by Piet Hein for Skjode Skjern","250","null"
"MR13013","http://www.metroretrofurniture.com/images/knoll3/knollstudio1994sigplate_t.jpg","Saarinen Knoll Large 8 ft Dining Conference Table Pedestal - Tulip Collection - (acn37) SOLD","6900","SOLD"
"MR14283","http://www.metroretrofurniture.com/images/chairs9/ada67eamesgraffitichair_02_t.jpg","Vintage Eames Chair for Herman Miller Reimagined by Graffiti Artist GONZO247","900","null"
"MR12774","http://www.metroretrofurniture.com/images/loungeIII/acf95pairbarrelchairs101_t.jpg","2 Vintage Mid Century Hollywood Regency Restored Side Chairs","2000","null"
"MR13963","http://www.metroretrofurniture.com/images/lampII/acy43slatedfloorlamp_02_t.jpg","63"" Vintage Custom Modernist Wood Floor Lamp","1900","null"
"MR13752","http://www.metroretrofurniture.com/images/clock/acw09driftwoodclocksculpture_01_t.jpg","6.5 ft. Vintage Driftwood Clock Sculpture","1900","null"
"MR13704","http://www.metroretrofurniture.com/images/art/acw49teakcredenza_02_t.jpg","78"" Vintage Mid-Century Teak Credenza","2900","null"
"MR12812","http://www.metroretrofurniture.com/images/drexel/ack65drexeldresser101_t.jpg","Vintage Mid Century Drexel Composite Series Black Lacquer Dresser SOLD","2000","SOLD"
"MR14236","http://www.metroretrofurniture.com/images/stools2/ada38hollentulipstool_02_t.jpg","16"" Vintage Hollen Saarinen Style Stool","195","null"
"MR13501","http://www.metroretrofurniture.com/images/miscellaneous2/aco33pretifiedbig_t.jpg","Vintage Petrified and Patinated Solid Log (2 Available)","800","null"
"MR12546","http://www.metroretrofurniture.com/images/cabinet2/acg36metalcabinets06_t.jpg","(2) Contemporary Metal Two Drawer Dresser Chest End Table","1740","null"
"MR12828","http://www.metroretrofurniture.com/images/paulfrankl/ack08johnsonnightstands104_t.jpg","Paul Frankl For Johnson Furniture Cork Nightstands SOLD","3900","SOLD"
"MR12744","http://www.metroretrofurniture.com/images/probber/acj54probberdesk53a_t.jpg","Mid Century Harvey Probber Five Drawer Desk SOLD","5900","SOLD"
"MR12581","http://www.metroretrofurniture.com/images/Tent%20Clearance%20Sale/ak41houstonskylightoilpainting03_t.jpg","Tent Clearance Sale","100","SOLD"
"MR13409","http://www.metroretrofurniture.com/images/chair6/acs22costaricacampaignchairs_07_t.jpg.JPG","Costa Rican Leather Campaign Rocking Side Chairs SOLD","1900","SOLD"
"MR14239","http://www.metroretrofurniture.com/images/chairs8/acz64bentwoodchair_01_t.jpg","Parfait II Cafe Chair Manufactured by Leland","95","null"
"MR13281","http://www.metroretrofurniture.com/images/tablesIII/con331acp-65danishcoffeetable_003_t.jpg","59"" Long Vintage Two-Tiered Danish Coffee Table w/ Cane Weave by Poul Jensen for Selig","2900","null"
"MR13872","http://www.metroretrofurniture.com/images/dansk/acv72teakdecorativecoasters_05_t.jpg","Pair of Vintage Dansk Teak Trivets Designed by Gunnar Cyren","150","null"
"MR12897","http://www.metroretrofurniture.com/images/dunbar/acc43dunbarcredenza91_t.jpg","Vintage Edward Wormley for Dunbar Credenza","7900","null"
"MR14295","http://www.metroretrofurniture.com/images/credenza4/acq03dunbarcredenza_07_t.jpg","5 Ft. Vintage Mid Century Dunbar Burl & Bronze Credenza","3200","null"
"MR14324","http://www.metroretrofurniture.com/images/knoll4/ada91knollpepecortezstools_01_t.jpg","32"" Set of Four Aluminum Jamaica Stools Designed by Pepe Cortes for Knoll Amat","2900","null"
"MR13981","http://www.metroretrofurniture.com/images/desksIV/acy93hermanmillerdesk_01_t.jpg","54"" Vintage Single Pedestal Desk by George Nelson for Herman Miller","3400","null"
"MR12740","http://www.metroretrofurniture.com/images/chaise/acj85weimansofa02_t.jpg","Vintage Mid Century Cloud Style Chaise Lounge Sofa SOLD","4900","SOLD"
"MR13033","http://www.metroretrofurniture.com/images/plycraft/con304cherner_013a_t.jpg","Plycraft Dining Armchair In the Manner of Norman Cherner","720","null"
"MR13309","http://www.metroretrofurniture.com/images/tablesIII/hermanmillercompactsofa_0106_t.jpg.JPG","Vintage Eames for Herman Miller Compact Fabric Sofa Couch","3200","null"
"MR13863","http://www.metroretrofurniture.com/images/art/Con359_acy21_110_02_t.jpg","6"" Vintage Italy Alabaster Marble Owl Head Bookends","95","null"
"MR13870","http://www.metroretrofurniture.com/images/art/Con359_acy34_PewterSugarCreamer_02_t.jpg","7"" Vintage Pewter Selandia Norway Sugar & Creamer Set","75","null"
"MR13954","http://www.metroretrofurniture.com/images/tablesIV/acy26morristable_02_t.jpg","94"" Morris of California Dining Table for Architectural Modern with Leaves","2900","null"
"MR13449","http://www.metroretrofurniture.com/images/credenza3/acs63jenrisomscredenza_02_t.jpg","5ft Vintage Mid Century Modern Walnut Jens Risom Credenza","4900","null"
"MR13860","http://www.metroretrofurniture.com/images/armoire/acy12frenchmahoganycloset_04_t.jpg","Vintage French Mahogany Armoire","595","null"
"MR13096","http://www.metroretrofurniture.com/images/miscellaneous2/Con315_080a_t.jpg","""Joe Cactus"" ashtray by Phillippe Starck for Alessi SOLD","85","SOLD"
"MR12722","http://www.metroretrofurniture.com/images/lane/con278lanelazyboy45_t.jpg","Lane Swivel Recliner with Ottoman","595","SOLD"
"MR13259","http://www.metroretrofurniture.com/images/bench/Con316acr-19_002_t.jpg","60"" Vintage Paul McCobb Group Coffee Table Bench","1190","null"
"MR12719","http://www.metroretrofurniture.com/images/nightstands/aci52smallnitestand23_t.jpg","Contemporary Two Door Nightstand","720","null"
"MR13712","http://www.metroretrofurniture.com/images/games/acu73clearacrylictictacto_01_t.jpg","Vintage Mid Century Clear Acrylic Tic Tac Toe Game SOLD","75","SOLD"
"MR12939","http://www.metroretrofurniture.com/images/chairIII/acj44purpleribbonchair47_t.jpg","Purple Tufted Arm Chair","480","null"
"MR13479","http://www.metroretrofurniture.com/images/chairs7/acn48pollockchair03_t.jpg","Vintage Patterned Fabric Executive Arm Chair by Pollock for Knoll","600","null"
"MR14304","http://www.metroretrofurniture.com/images/setee/acr12knollstylesetee_05_t.jpg","58"" Settee Sofa in the Style of Florence Knoll","1900","null"
"MR14287","http://www.metroretrofurniture.com/images/chairs9/acp93danishchair_04_t.jpg","Vintage Teak Danish Lounge Armchair","1900","null"
"MR14337","http://www.metroretrofurniture.com/images/chairs9/adb03wassilychairgordon_03_t.jpg","Pair of Black Leather Wassily Chairs by Marcel Breuer for Gordon International","1900","null"
"MR13322","http://www.metroretrofurniture.com/images/coffeetable2/acp59blacklacquercoffeetable%20(3)_t.jpg.JPG","36"" Coffee Table with Ebonized Wood Top","700","null"
"MR13800","http://www.metroretrofurniture.com/images/art/acx02danishchairsfabricseat_05_t.jpg","30"" Vintage Mid Century Danish Teak Chairs","1200","null"
"MR14342","http://www.metroretrofurniture.com/images/milo%20baughman/adb34milobaughmanchair_06_t.jpg","High Back Leather and Chrome Side Chair designed by Milo Baughman","900","null"
"MR12735","http://www.metroretrofurniture.com/images/loungeIII/con286lounge44_t.jpg","Pair Milo Baughman Style Chrome Leather Lounge Chairs","2500","SOLD"
"MR12625","http://www.metroretrofurniture.com/images/danishcart/acd93teakdanishcart06_t.jpg","Dux Mid Century Modern Teak Danish Tea Trolley Cart","1200","null"
"MR13580","http://www.metroretrofurniture.com/images/tablesIV/act87orangeglasstable_04_t.jpg","8 Ft. Orange Glass Dining Table","1900","null"
"MR13083","http://www.metroretrofurniture.com/images/industrial/acn64cart_t.jpg","Industrial Metal and Wood Rolling Cart Island with Wire Basket (acn64) SOLD","2000","SOLD"
"MR12581","http://www.metroretrofurniture.com/images/Tent%20Clearance%20Sale/abp29davidedwardblackframeorangeachair01_t.jpg","Tent Clearance Sale","100","SOLD"
"MR13921","http://www.metroretrofurniture.com/images/lampII/aw12acrylicdoublebulblampchromelaminate02_t.jpg","Pair of Vintage Pierre Cardin Chrome Lucite Table Lamps","2900","null"
"MR13501","http://www.metroretrofurniture.com/images/miscellaneous2/aco33petrifiedsmall1_t.jpg","Vintage Petrified and Patinated Solid Log (2 Available)","800","null"
"MR14184","http://www.metroretrofurniture.com/images/industrial/ada27reusedwqatervalvetable_02_t.jpg","Repurposed Industrial Water Valve Table SOLD","5500","SOLD"
"MR12516","http://www.metroretrofurniture.com/images/credenza2/acg15scottishbuffet03_t.jpg","Vintage Midcentury European Rosewood Credenza","3900","SOLD"
"MR13721","http://www.metroretrofurniture.com/images/games/acu69chinesescheckersset_05_t.jpg","Vintage Teak Chinese Checkers Game Manufactured by Skjode Skjern","155","null"
"MR12868","http://www.metroretrofurniture.com/images/globe/ack97antiqueglobe103_t.jpg","Vintage Mid Century Replogle 12 Inch Illuminated Library Globe","199","null"
"MR12662","http://www.metroretrofurniture.com/images/jensrisom/con271jensrisomdesk30_t.jpg","Vintage Mid Century Walnut Jens Risom L Shaped Desk","8010","SOLD"
"MR14319","http://www.metroretrofurniture.com/images/tables5/acj10gplantable_04_t.jpg","Vintage Kofod Larsen Rosewood and Teak Dining Table","3600","null"
"MR12552","http://www.metroretrofurniture.com/images/knoll3/acg69brownleatherpollockchairs02_t.jpg","Vintage Mid Century Leather Knoll Pollock Executive Chair SOLD","null","SOLD"
"MR14201","http://www.metroretrofurniture.com/images/coffeetable3/acz99fritzhansensidetable_01_t.jpg","36"" Vintage Coffee Table by Arne Jacobsen for Fritz Hansen","1800","null"
"MR13440","http://www.metroretrofurniture.com/images/cabinet2/acs55bluecabinet05_t.jpg.JPG","Vintage 58"" Tall Blue Architectural Drafting Flat File Cabinet - Restored HOLD","2600","null"
"MR14184","http://www.metroretrofurniture.com/images/industrial/ada27reusedwqatervalvetable_04_t.jpg","Repurposed Industrial Water Valve Table SOLD","5500","SOLD"
"MR12585","http://www.metroretrofurniture.com/images/radios/con264radiocabinet16_t.jpg","1950s Grundig German Hi Fi Radio Console","600","null"
"MR14318","http://www.metroretrofurniture.com/images/lighting2/aca55paulhansenlamp_05_t.jpg","Vintage Mid-Century Brass Paul Hanson Lamp","900","null"
"MR14355","http://www.metroretrofurniture.com/images/loungeIIII/adb63bluemidcenturyloungechair_01_t.jpg","32"" Vintage Mid-Century Lounge Chair","595","null"
"MR13792","http://www.metroretrofurniture.com/images/art/acw58oldradio_03_t.jpg","18"" Vintage Mid Century Amplix Paris Tube Radio Reciver","500","null"
"MR12940","http://www.metroretrofurniture.com/images/sidetable/acj39rosewoodsidetable53_t.jpg","Mid Century Rosewood Side Table SOLD","795","SOLD"
"MR12818","http://www.metroretrofurniture.com/images/Bar/ack62midcentbar99_t.jpg","Vintage Mid Century Edward Wormley Drexel Precedent Rolling Bar Cart","3500","null"
"MR12581","http://www.metroretrofurniture.com/images/Tent%20Clearance%20Sale/aae51mexicancanvasframedartwork02_t.jpg","Tent Clearance Sale","100","SOLD"
"MR13946","http://www.metroretrofurniture.com/images/chairs7/acy47vintorianchair_03_t.jpg","49"" Vintage Victorian Style Chair","1200","null"
"MR12881","http://www.metroretrofurniture.com/images/china/con298brastoffserving4_t.jpg","Vintage Sascha Brastoff Four Piece Serving Pieces Set","450","SOLD"
"MR13652","http://www.metroretrofurniture.com/images/chairs7/Con359_cescachairs_068a_t.jpg","Pair of Vintage Italian Marcel Breuer Cesca Side Chairs","800","null"
"MR13397","http://www.metroretrofurniture.com/images/credenza3/acr78danishcredenzamahoga4_t.jpg.JPG","Vintage Mahogany Danish Credenza w/Sliding Doors and Three Drawers","2320","null"
"MR13713","http://www.metroretrofurniture.com/images/art/acw53teakbookcase_02_t.jpg","59"" Modern Teak Scandinavian Triple Dresser","900","null"
"MR13453","http://www.metroretrofurniture.com/images/cabinet2/acs35con350henredonlargecabinet_05_t.jpg.JPG","Vintage Henredon Artefacts Armoire Cabinet","2730","null"
"MR13792","http://www.metroretrofurniture.com/images/art/acw58oldradio_06_t.jpg","18"" Vintage Mid Century Amplix Paris Tube Radio Reciver","500","null"
"MR13530","http://www.metroretrofurniture.com/images/desksIV/act23centurycurveddesk_06_t.jpg","Vintage Century Oval Desk in the Style of Josef Danhauser","3900","null"
"MR12521","http://www.metroretrofurniture.com/images/dresser/acg12egplan4drawerdresser05_t.jpg","36"" Vintage Mid Century Modern Teak Chest of Drawers","1520","null"
"MR12786","http://www.metroretrofurniture.com/images/glass/con20504_t.jpg","Vintage Mid Century Ceramic Dish","36","null"
"MR13550","http://www.metroretrofurniture.com/images/pollock2/act43greenarmlesspollockchair_02_t.jpg","Vintage Leather Knoll Pollock Chair With No Armrests","750","null"
"MR13555","http://www.metroretrofurniture.com/images/sidetable%20II/act50acrilicsidetalbes_02_t.jpg","Pair of Vintage Clear Acrylic Side Tables SOLD","299","SOLD"
"MR14103","http://www.metroretrofurniture.com/images/nightstands/acp33endtables_02_t.jpg","17"" Vintage Burled Wood Art Deco Style Nightstands","2900","null"
"MR13182","http://www.metroretrofurniture.com/images/consoletable2/acp21consoletable_002_t.jpg","Contemporary Art Deco Style Console Table SOLD","1900","SOLD"
"MR13405","http://www.metroretrofurniture.com/images/credenza3/acr73displaycabinetandcredenza_02_t.jpg.JPG","Vintage Credenza with Glass Display Cabinet","2320","null"
"MR13563","http://www.metroretrofurniture.com/images/bertoia/act57bertoiadiamondchairs_01_t.jpg","Set of Four White Knoll Bertoia Diamond Chairs","3900","null"
