product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"5ft Vintage Brass Stiffel Floor Lamp ( abo48 )","MR11211","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Stiffel","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5ft Vintage Brass Stiffel Floor Lamp","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Base- 10"" Width X 59"" Height 
Shade- 17.5"" Width X 12"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"(1) Councill Executive Arm Chair on Casters (2) Available ( abi13 )","MR11512","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","COUNCILL","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Executive Arm Chair on Casters by Councill 
Vinyl burgundy upholstery","http://www.metroretrofurniture.com/images/pictures/dims.jpg","width 25.5"" x depth 26"" x height 36.5"" 
seat height 16.5"" 
arm height 25""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","very good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options
  
 
Preparation, Timing and Shipment
Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.
If Item needs restoration additional time will be required
(Determined by item or items being refinished or reupholstered)
 
International Shipping  
When requesting international shipping rates, please allow Us 3 to 5 Days to Quote
Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"(1) Vintage Thonet Plastic Metal Stacking Counter Bar Stool ( aat31 )","MR11013","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","THONET","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Michael Thonet","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Thonet Counter Bar Stool 
Plastic flexible back and metal base 
Stacking 

(11) stools available; price per stool","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21"" width x 25"" depth x 42.5"" height 
30.75"" seat height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","very good vintage"
"(2) Vintage Jens Risom Turquoise Side Chairs ( abr10 )","MR11445","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Berkey Leather Corporation","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Jens Risom

Jens Risom emigrated from Europe to the U.S. when he was just 23 years of age. Like other Scandinavian designers such as Josef Frank and Kaare Klint, Risom continued to honor tradition in modern design, combining old and new in highly original ways. 

Jens Risom`s career has spanned nearly sixty years. He began his study of design in the Copehagen workshop of Kaare Klint in 1935 and joined Ernst Kuhn`s architectural office in 1938, where he designed furniture and interiors. In 1939, Risom emigrated to the U.S. and in 1941 designed the first chair manufactured by Knoll. Risom described the chair as ""very basic, very simple, inexpensive, easy to make."" The chair was constructed with a birch wood frame and, because of wartime materials constraints, cheap but strong army surplus webbing and has inspired countless imitations. 

Risom continued to create simple, well-crafted modern furniture with Knoll and George Jensen, but established his own design studio, Jens Risom Design, in 1946. The studio was acquired by Dictaphone in 1970 and in 1973, Risom became chief executive of Design Control, a Connecticut based design consultancy. 

In the 1970`s, he acted as a trustee of the Rhode Island School of design. Now in his eighties, Jens Risom continues to be active and his work continues to reflect the Danish approach to modernism, with its emphasis on traditional values and the human need for warmth, beauty and simplicity. Modern American design owes much to his unfailing sense of proportion, commitment to practicality and insight into the forms of modern living.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(2) Vintage Jens Risom Turquoise Side Chairs 
1950s design 
Walnut frame 
Turquoise leather upholstery","http://www.metroretrofurniture.com/images/pictures/dims.jpg","27"" Width 26"" Depth 29.5"" Height 
17"" Seat Height 24.5"" Arm Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age Appropriate Wear"
"(12) Art Deco Lounge Chairs Royal Chrome by Lloyd Co","MR12394","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Lloyd Manufacturing Co.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(12) Lounge Chairs for Royal Chrome by Lloyd Manufacturing Co.
In the original vinyl and chrome. 
Wooden arms.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 24"" x Depth 35"" x Height 35"" 
Seat height 16.5"" 
Arm height 25.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage 
Age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Lo.ation and Shipping Method Chosen.If Item needs restoration additional time will be required.Determined by item or items being refinished or reupholstered. International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"(2) Black Leather Brayton Sectional Lounge Chairs HOLD","MR11800","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Brayton International Collection","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(2) Black Leather Brayton Sectional Lounge Chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","29.5"" Width x 34"" Depth x 26.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
"Vintage White Mid Century Lounge Chair and Ottoman ( abn95 )","MR11181","","","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage White Lounge Chair and Ottoman 
Walnut frame and arm rests","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Chair- 28"" Width 26.5"" Depth 29"" Height, 17"" Seat Height 21"" Arm Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good Vintage 
Age Appropriate Wear 
 Re-Upholstery & Refinishing Recommended"
"6 Ft Herman Miller Eames Racetrack Dining Table","MR11345","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames 

Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s. 
Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6 Ft Herman Miller Eames Racetrack Dining Table 

1964 Design 

Table Top Laminate Oak Finish 
Base Segmented Base 
Tubular steel columns 
Steel Spreaders 
Cast Aluminum Legs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72""L x 42""W x 28""H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good"
"test lp215","MR11542","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll InternationalReff This furniture is produced by a highly reputed United States firm, Knoll International of East Greenville, Pennsylvania, in its Reff manufacturing plant in Toronto, Canada. Knoll International acquired Reff in 1990. Reff was originally a Canadian manufacturing firm founded by Robert, Erick and Frank Zoebelein and their cousin, Fred Drechsel in 1964. The name Reff derives from the first letter of the founders` first names. The name was retained by Knoll as the name of its high quality wood product line. Reff furniture is also used in the Embassy of Canada in Washington, D.C.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Knoll Reff Wood Pedestal File Cabinet 

~Features~","http://www.metroretrofurniture.com/images/pictures/dims.jpg","15.5"" Width x 19"" Depth x 21"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage 
Age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","null"
"Vintage Queen Sized Faux Bamboo and Wood Bed","MR12494","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","During the late 19th century, bamboo was popular as both supports and trim on furniture. It was an exotic wood that fit in with the Victorian Aesthetic Period, which was inspired by Asian designs. But bamboo is not strong enough for hardwood cabinets and chairs, so makers made wooden turned rods that resembled bamboo, then painted and stained them to look even more realistic. The style was popular during the rococo revival period 1880 to 1900.","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Faux Bamboo and Wood Bed 

Lovely inlaid details","http://www.metroretrofurniture.com/images/pictures/dims.jpg","63"" Width x 88"" Length x 52"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"Vintage Florence Knoll Style Bench with Side Table","MR11846","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Steelcase","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Unique Vintage Dual Purpose Bench with Side Table 

Black Composite with Laminate Side Table and Chrome Legs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","73"" W x 25"" D x 16"" H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"(2) Mid Century Modern Chrome Flex Rose Chairs ( abp74 )","MR11326","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Add Interior Systems, Inc.","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(2) Mid Century Modern Chrome Flex Rose Chairs 
Therapeutic rocking motion","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23"" Width 20"" Depth 41"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"","MR11119","","null","","null","","null","","null","","null"
"Vintage Blue Metal Industrial Cabinet","MR12086","","","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Blue Metal Industrial Cabinet 



A powder blue metal and glass medical cabinet from the first half of the 20th century that could be used for display. The upper section with glass doors.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","27"" W x 16"" D x 64"" H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"Mastercraft Brass Console Sofa Table","MR12364","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mastercraft Brass Console Sofa Table

Italian made

Glass top with beveled edges

Legs are angled 45°

Frame design incorporates offsets and studs to support glass","http://www.metroretrofurniture.com/images/pictures/dims.jpg","56"" W x 15"" D x 28.5"" H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age Appropriate Wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Lo.ation and Shipping Method Chosen.If Item needs restoration additional time will be required.Determined by item or items being refinished or reupholstered. International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"(6) Vintage Italian Style Chairs Walnut Frame ( abn55 ) SOLD","MR11118","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Set of (6) Vintage Italian Style Chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","18"" width x 22"" depth x 35"" height 
18"" seat height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Wood >very good 
Fabric >good age appropriate wear 
some stains and wear 
Reupholstering recommended (please inquire about prices)","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Mid Century Modern Travertine Table Lamp ( abn03 )","MR11026","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Table Lamp 
Travertine construction 
Shade not included","http://www.metroretrofurniture.com/images/pictures/dims.jpg","3.75"" width x 3.75"" depth x 24.5"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","very good vintage 
age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Kinetics Black Chrome Office Chairs ( abp05 )","MR11332","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Haworth, Inc. is a global leader in the design and manufacture of office furniture and organic workspaces, including raised access floors, moveable walls, systems furniture, seating, storage and wood case goods. Haworth serves markets in more than 120 countries through a global network of 600 dealers. The company had net sales of US $1.21 billion in 2010. 

Translating physical environments into real-life business goals is the goal of Hayworth.","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Kinetics Black Chair for elegant group seating. Black vinyl and chrome. 
22 Available.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21"" W x 18"" D x 28"" H 
16"" Seat Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good"
"(1) Vintage Saarinen Style Tulip Chair  SOLD","MR11844","","","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Saarinen Style Tulip Chair with Caramel Fabric 

Chrome Base","http://www.metroretrofurniture.com/images/pictures/dims.jpg","19"" Width x 19"" Depth x 31"" Height

Seat Height: 16""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage
Age Appropriate Wear"
"Help","null","http://deepcoolclear.com/login/OnceOver/welcome/images/spacer.gif","null","","null","","null","","null","","null"
"6ft x 8ft Hand Knotted Urban Life Cubic Miresco Rug","MR11067","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6ft x 8.09ft Hand Knotted Urban Life Cubic Miresco Rug","http://www.metroretrofurniture.com/images/pictures/dims.jpg","6.01ft x 8.09ft","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Vintage Mid Century Modern Ceiling Fixture","MR12498","","null","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Ceiling Fixture

Mint Green Metal 

7 Arm and  7 Lights","http://www.metroretrofurniture.com/images/pictures/dims.jpg","16"" W x 31"" H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"Herman Miller Time Life Office Executive Chair","MR12239","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames

Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s.

Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","The Time Life Office Executive Chair is Made of High Quality Materials 
Polished aluminum 4- Star Base and Frame 
Original Black Leather Upholstery 
Deep Cushions and Padded Arms 
Swivel and Tilt Mechanism","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26.5"" Width x 29.5"" Depth x 35.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition 
Age Appropriate Wear"
"Reclaimed Wood Fireplace Mantle Chimneypiece Surround","MR12437","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Reclaimed Wood Fireplace Mantle Chimneypiece Surround

This mantel achieves an impressive presence and is quite 
a conversation piece which compliments any home decor.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","40"" W x 10.5"" D x 52"" H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage
Age Appropriate Wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Lo.ation and Shipping Method Chosen.If Item needs restoration additional time will be required.Determined by item or items being refinished or reupholstered. International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"42"" Herman Miller Avive Teardrop Table On Casters","MR11549","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Jeff Weber","http://www.metroretrofurniture.com/images/pictures/descript.jpg","42"" Herman Miller Avive Teardrop Table On Casters 
Square-edged tear drop table top","http://www.metroretrofurniture.com/images/pictures/dims.jpg","","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"7ft Vintage Large Burl Console Table","MR11501","","","","","http://www.metroretrofurniture.com/images/pictures/descript.jpg","7ft Vintage Large Burl Console Table 
Sturdy burl wood construction","http://www.metroretrofurniture.com/images/pictures/dims.jpg","84"" Width 20"" Depth 29.25"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age Appropriate Wear"
"Vintage Russel Wright Modernmates Conant Ball Birch Side Table Nightstand PRICE REDUCED SOLD","MR11564","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Conant Ball","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Russel Wright

Russel Wright first began at the age of 30 to design 60 pieces of furniture for Heywood-Wakefield Furniture Company. These items were sold at Bloomingdale`s and were marketed with rugs, curtains, lamps and accessories all designed by Russel Wright. This was 1934 and marked the first offering of coordinated mass produced home furnishings ever created by 1 designer. 

In 1935 Russel Wright contracted with Conant Ball Company to produce American Modern. A solid maple line of furniture, it was an instant hit. It was offered in 2 finishes, a natural unstained finish Russel and Mary dubbed blonde and a reddish stained maple. This line was the first solid maple, blonde finished furniture of modern design ever to be produced. 

A vice president of Macy`s said in 1938, that this line was the most successful ever carried by Macy`s, whether traditional or modern.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Russel Wright Modernmates Conant Ball Birch Side Table Nightstand 
(2) Spacious drawers","http://www.metroretrofurniture.com/images/pictures/dims.jpg","22"" Width 15"" Depth  30"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
