product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"Sophisticate 60`s Tomlinson Oak End Tables","MR4993","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Tomlinson","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Sophisticate 60`s Oak End Tables","http://www.metroretrofurniture.com/images/pictures/dims.jpg","28"" L x 24"" W x 19"" H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL for $50"
"Vintage Paul McCobb Calcata Marble Low Table","MR4128","","null","","null","","null","","null","","null"
"Vintage World War Military File Cabinet WWII Barrister","MR4846","","null","","null","","null","","null","","null"
"sold Mid Century Modern Dixie Chest Drawers Dresser Bedroom","MR4778","","null","","null","","null","","null","","null"
"","MR4194","","null","","null","","null","","null","","null"
"Antique Architectural Adjustable Drafting Light Table","MR4916","","null","","null","","null","","null","","null"
"SOLD 5ft Laverne Keck & Keck Carerra Italian Marble Table","MR4880","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Laverne","http://www.metroretrofurniture.com/images/pictures/descript.jpg","This Laverne carrera marble Italian table is from Hy Hammer`s Keck and Keck Estate. Above is pictured of the table in the estate from which it was acquired (1952-1953).","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60""L x 22""W x 13.5""H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Mint","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to a terminal nearest you for $250"
"6ft Vintage Dark Walnut Stow Davis Modern Credenza","MR4424","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Stow Davis Started manufacturing furniture in 1880 in Grand Rapids MI. In 1985 Steelcase bought Stow Davis.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6ft Vintage Stow Davis Credenza Dark walnut credenza with eight drawers. The four bottom drawers were designed for filing and the four top drawers are great for every day storage. The drawer pulls are polished aluminum. The chrome legs wrap around the sides and then capped with a beautiful dark walnut panel.This ad is for (1) credenza; Other credenzas available click here","http://www.metroretrofurniture.com/images/pictures/dims.jpg","78.75"" Length x 24"" Depth x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent>Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","FORWARD AIR to the terminal nearest you $200(Crated, shipped and insured) Customer is responsible for pick up from terminalFORWARD AIR PAYMENTS GO DIRECTLY TO METRO RETROClick here for other shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000QUOTED FOR 48 U.S. STATES ONLY"
"Set of Jens Risom Howe Desk,Credenza & Low Table","MR4537","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Howe","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Jens Risom

Jens Risom emigrated from Europe to the U.S. when he was just 23 years of age. Like other Scandinavian designers such as Josef Frank and Kaare Klint, Risom continued to honor tradition in modern design, combining old and new in highly original ways. 

Jens Risom`s career has spanned nearly sixty years. He began his study of design in the Copehagen workshop of Kaare Klint in 1935 and joined Ernst Kuhn`s architectural office in 1938, where he designed furniture and interiors. In 1939, Risom emigrated to the U.S. and in 1941 designed the first chair manufactured by Knoll. Risom described the chair as ""very basic, very simple, inexpensive, easy to make."" The chair was constructed with a birch wood frame and, because of wartime materials constraints, cheap but strong army surplus webbing and has inspired countless imitations. 

Risom continued to create simple, well-crafted modern furniture with Knoll and George Jensen, but established his own design studio, Jens Risom Design, in 1946. The studio was acquired by Dictaphone in 1970 and in 1973, Risom became chief executive of Design Control, a Connecticut based design consultancy. 

In the 1970`s, he acted as a trustee of the Rhode Island School of design. Now in his eighties, Jens Risom continues to be active and his work continues to reflect the Danish approach to modernism, with its emphasis on traditional values and the human need for warmth, beauty and simplicity. Modern American design owes much to his unfailing sense of proportion, commitment to practicality and insight into the forms of modern living.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Set of Jens Risom Howe Desk, Credenza & Low Table
This is for a set of four Howe Jens Risom pieces 

~Set Features~ 
Chrome legs in oak wood

DESK 
(2) Standard drawers and (1) file drawer 

LOW TABLE 
Small hanging shelf underneath 

CREDENZA 
(4) Standard drawers 

A great set for the modern home or office 

PRICE IS FOR THE SET 
Pieces can be sold seperately if interested in individual pieces, you may contact us with any questions","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Low Table: 2ft Square x 18"" Height - Interior shelf: 14.5"" Width x 18"" Depth","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage Condition"
"6Ft Helikon Marble Chrome Oval Conference Dining Table","MR4545","http://www.metroretrofurniture.com/images/pictures/descript.jpg","HELIKON DINING TABLEGreen & white veining marble oval shape table topMirrored tubular polished chrome base","http://www.metroretrofurniture.com/images/pictures/dims.jpg","77"" Length X  48"" Width X 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend Blanket Wrap Shipping","","null"
"Vintage Harter Scope Couch Teal Leather Steel 3 Seater","MR4590","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Harter","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Evan Harter established the Harter company in 1927 as a high quality resource for a range of mid-West companies who lacked expertise in the manufacture of seating. After years during which Harter sharpened its competence in the design, engineering and manufacture of chairs, Harter made the decision to market a ""posture back secretarial chair"" under its own name. 

This one product provided the springboard to development of a business that flourished through the 50`s, 60`s, 70`s and 80`s. During this time, Harter developed a reputation for producing precision built, durable and aesthetically pleasing chairs that appealed to both end users and the architectural & design community.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Harter Scope Couch Teal Leather Steel 3 Seater 

~Features~ 
This auction is for a vintage Harter Scope sofa 
The three seat sofa is upholstered in teal leather and the base square high polished steel 

A very stylish addition to any space and great for the collector of midcentury modern furniture","http://www.metroretrofurniture.com/images/pictures/dims.jpg","66"" Length X 24"" Depth X 31"" Height 
Seat Height 16""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage condition 
Age appropriate wear"
"Knoll Stephens Lounge Chair Chocolate Moleskin Velour","MR4421","http://www.metroretrofurniture.com/images/manu.gif","null","http://www.metroretrofurniture.com/images/desi.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null"
"Mid Century Modern Knoll Saarinen Chair Lounge Seating","MR4750","","null","","null","","null","","null","","null"
"Modern Retro Chic Kitsch Table Seat Chair Seating","MR4755","","null","","null","","null","","null","","null"
"Vintage Florence Knoll Oak Conference Dining Table","MR4004","","null","","null","","null","","null","","null"
"Mid Century Mcintosh Danish Teak Breakfront Dining","MR4766","","null","","null","","null","","null","","null"
"","MR4757","","null","","null","","null","","null","","null"
"Conant Ball Russel Wright Maple Dining Set","MR4641","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Conant Ball","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Russel Wright

Russel Wright first began at the age of 30 to design 60 pieces of furniture for Heywood-Wakefield Furniture Company. These items were sold at Bloomingdale`s and were marketed with rugs, curtains, lamps and accessories all designed by Russel Wright. This was 1934 and marked the first offering of coordinated mass produced home furnishings ever created by 1 designer. 

In 1935 Russel Wright contracted with Conant Ball Company to produce American Modern. A solid maple line of furniture, it was an instant hit. It was offered in 2 finishes, a natural unstained finish Russel and Mary dubbed blonde and a reddish stained maple. This line was the first solid maple, blonde finished furniture of modern design ever to be produced. 

A vice president of Macy`s said in 1938, that this line was the most successful ever carried by Macy`s, whether traditional or modern.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Russel Wright Dining Set Conant Ball 1852 
Solid maple construction 

4 Modernmates -7403 Chairs 
Seats upholstered in red fabric 
Tapered legs 

American Modern Line: 
Drop-leaf table 
Conant Ball brand and numbers 6009, 3553 stamped underneath","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Table-66""L x 42""W x 30""H; collapsed 24"" x 42"" 
Chairs- 17.5""W x 16""D x 30""H; seat height 17.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage, age appropriate wear"
"Henredon Knee Hole Credenza Burl Wood Metal Handles","MR4322","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null","","null"
"6ft Knoll Round Maple Conference Dining Table 4 Star Polished Chrome Base","MR4235","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Florence Knoll
Trained as an architect, Florence Knoll`s own pieces for Knoll are simple, architectural designs that stand the test of time. Her lounge seating, sofas, tables, and storage adapt flawlessly to any environment, with their clean, linear design and incredibly durable, high-quality construction. These pieces are built to last a lifetime - or several lifetimes. Not flashy pieces at all, Knoll said that her own work ""filled in the gaps"" for star pieces by Bertoia and Saarinen, but today we know that they stand in a class all by themselves.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6ft Knoll Round Maple Conference Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" Diameter x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"Steelcase Walnut Wood Vintage L-Shape Desk Office","MR4552","http://www.metroretrofurniture.com/images/manu.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null"
"Jens Risom Crotch Walnut Credenza & Desk Set","MR4110","","null","","null","","null","","null","","null"
"Vintage Florence Knoll Marble Chrome Low Table","MR4531","http://www.metroretrofurniture.com/images/manu.gif","null","http://www.metroretrofurniture.com/images/desi.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null","","null"
"Metz Contempora Multi-Functional Burl Bench Low Table","MR4670","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","","null","","null","","null"
"2 Herman Miller Eames Leather Soft Pad Side Chairs","MR4989","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair of Soft Pad Side Chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23""W x 16.5""D x 34""H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Both in Good Vintage Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend flat rate shipping via UPS for $130 for the pair."
"","MR4453","","null","","null","","null","","null","","null"
"Stow Davis Dark Walnut Knee Hole Credenza Midcentury PRICE REDUCED","MR4466","http://www.metroretrofurniture.com/images/manu.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null"
"Vintage Plywood Drafting Stool","MR4285","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null","","null"
"6ft Contemporary Modern Walnut Floating Sideboard Ebonized Base","MR4637","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6ft Vintage Walnut Credenza Breakfront

~Features~
Walnut Finish with Black Fiberglass Base 
(2) File Drawers","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" (6ft) Length X 19"" Depth X 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","null","","null"
"Herman Miller Burdick Group Marble Desk 10ft","MR4325","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/manu.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/desi.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/desc.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/dimen.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/ship.gif%60","null"
"Mid Century Modern Knoll Zapf Chair Tweed Fabric","MR4430","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Otto Zapf
(1931- )
Birthplace: Rossbach, CSSR","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Knoll Advanced Low Back Executive Chair
Swivels, tilts and rolls on casters
Four star base
Tan checkered upholstered pattern with cushioned arms 
 
~Four Executive Chairs available, Price per unit~","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21"" Width x 28"" Depth x 36"" Height
Seat Height 22""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage
Age Appropriate Wear"
"Walnut Matching Desk and Credenza Set Chrome Vintage","MR4582","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null","","null"
"Heywood Wakefield M782 Utility Cabinet","MR4162","","null","","null","","null","","null","","null"
"Pair of Dunbar Armchairs Flower Embroidered Wood Modern","MR4229","http://www.metroretrofurniture.com/images/manu.gif","null","http://www.metroretrofurniture.com/images/desi.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null"
"24"" Pair (2) Florence Knoll Oak Chrome Coffee Tables","MR4953","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Florence Knoll

Trained as an architect, Florence Knoll`s own pieces for Knoll are simple, architectural designs that stand the test of time. Her lounge seating, sofas, tables, and storage adapt flawlessly to any environment, with their clean, linear design and incredibly durable, high-quality construction. These pieces are built to last a lifetime - or several lifetimes. Not flashy pieces at all, Knoll said that her own work ""filled in the gaps"" for star pieces by Bertoia and Saarinen, but today we know that they stand in a class all by themselves.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Florence Knoll","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23.5""L x 23.5""W x 17""H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Condition"
"IIL Teak Marble Top Credenza Chrome Handles Midcentury","MR4465","http://www.metroretrofurniture.com/images/manu.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null"
"6 1/2Ft Vintage Florence Knoll Red Mahogany Credenza","MR4580","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","","null","","null","","null"
"sold Vintage Dunbar Mahogany Wormley Coffee Table","MR4500","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Dunbar","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Edward Wormley 

Wormley has pioneered in a broad field of design, he was one of those unique designers who was sensitive to the interplay involved in selling modernism and still preserving the nostalgic touch of intimacy, warmth and detail. Wormley attended the Art Institute of Chicago in 1926. After attending there he worked for Marshall Field`s Design Studio in 1930, and then a year later he began working for Dunbar. His collaboration with Dunbar made him a household name for decades. 

His first Dunbar chairs, produced in 1932, were reproductions of antique designs, but when they became popular Wormley augmented the set with new pieces to form a full line of furniture for almost every room in the house. He was given a contract under which he would produce two lines of furniture each year, one traditional and one modern. By 1944, however, the popularity of the modern line had eclipsed its counterpart and the traditional series was dropped. He opened his own office in New York a year later where he remained a consultant for Dunbar and contracted out his own designs. Wormley`s designs became a special mark of distinction and one can see the great care put into preserving the old with the new.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Auctioning a beautiful Dunbar Mahogany coffee table designed by Edward Wormley. The coffee tables distinguishing feature in the center pull out drawer. The table would easily fit into any home. 

We also have a pair of matching side tables available.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","5`L x 19""W x 15.5""H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent- Refinished"
"1950`s Kitsch Nubian Harem Pedestal Low Table","MR4633","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","","null","","null","","null"
"Sold 1/21/08 Mid Century 9ft Ebonized Laminate Bench","MR4365","http://www.metroretrofurniture.com/images/pictures/descript.jpg","9ft Ebonized Bench 

Architectural Piece 

Thick laminate top with reinforced wood frame bottom 
Supported by (8) tapered stainless steel legs 

Features Height adjustable feet","http://www.metroretrofurniture.com/images/pictures/dims.jpg","108 inches Long X 20 inches Wide X 10 inches High","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition 
minor surface scratches but non distracting","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $250.
QUOTED FOR U.S. ONLY","","null"
"(2) Vintage Knoll Pfister Lounge Chairs","MR4401","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles Pfister
Charles Pfister was an associate partner and director of the interior design department at Skidmore, Owings & Merrill. He established his firm in 1981 with offices in San Francisco and London. Pfister, much-admired for the elegance of his interiors and furniture designs, studied architecture and design at the University of California, Berkeley. Charles Pfister`s personal philosophy was to achieve products that demonstrated a ""restrained elegance"".","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(2) CHARLES PFISTER CLUB CHAIRS 
Circa 1971","http://www.metroretrofurniture.com/images/pictures/dims.jpg","33.5"" Width X 33"" Depth X 26"" Height 
17"" Seat Height X 24"" Arm Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Vintage Arms in the pictures are showing shadows, however chairs are in excellent condition."
"Mid Century Modern Vintage Teak Table Desk","MR4863","http://www.metroretrofurniture.com/images/pictures/descript.jpg","This teak wood piece is simple yet versatile. The table collapses into a hutch for greater floor space or protracts for greater table space. The table front and legs slide in and out on tracks once the table leaf is removed and stored in a hidden compartment. Below the table are two cabinets that serve as the hutch storage compartments. The cabinet handles and details resemble the work of Wormley, who has pioneered a broad field of design. He was one of those unique designers who was sensitive to the interplay involved in selling modernism and still preserving the nostalgic touch of intimacy, warmth and detail. (See one of our Wormley Dunbar Pieces.)","http://www.metroretrofurniture.com/images/pictures/dims.jpg","L46.5x W36x H29","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Condition (See our condition definitions)","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.","","null"
"Ludwig Sander Screenprint Fine Art Signed Frame Edition","MR4289","http://www.metroretrofurniture.com/images/artist.gif","null","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null"
"sold Signed Framed Lithograph Abstract Landscape","MR4892","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Signed Lithograph","http://www.metroretrofurniture.com/images/pictures/dims.jpg","13.75"" H x 9 1/8"" W 
Frame: 17.5"" H x 12.5"" W","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL Framed in AirFloat Box-$38Rolled in Poster Tube-$25","","null"
"Vintage Art Head Museum Reproduction Brancusi","MR4959","http://www.metroretrofurniture.com/images/pictures/descript.jpg","This is a splendid remake of Constantine Brancusi`s sculpture entitled Mademoiselle Pogany, 1912.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","L8.5x D9.5x H20","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Mint","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL","","null"
"Knoll Mies Van Der Rohe Brno Tubular Chairs Set (6)","MR4061","","null","","null","","null","","null","","null"
"Sold Herman Miller IIL 6ft  Rosewood Desk","MR4375","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/desc.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/dimen.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/ship.gif%60","null","http://www.metroretrofurniture.com/cgi-bin/%60http://www.metroretrofurniture.com/images/cond.gif%60","null","","null"
"sold 3` Teak Credenza Cabinet iil Herman Miller Signed","MR4551","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","IIL/Herman Miller 

Timeline: 
(1964)John Geiger (International Interiors Limited) > (1986)Geiger International > (1993) Geiger Brickel > (1999) Herman Miller 

For a more in depth history of iil take a look at Geiger International","http://www.metroretrofurniture.com/images/pictures/descript.jpg","3ft Teak Credenza 
International Interiors Limited/Herman Miller 

All wood credenza 
Teak top and drawer fronts 
Ebonized sides and back 

Bottom is accented with a groove border 
One side features a lock (customer will have to have rekeyed) 

Drawer Configuration: 
(2) regular storage drawers-some feature wood slat dividers for organization 
(1) file drawer-fits regular letter size files 

Multiple of these credenzas available. Price Per Piece","http://www.metroretrofurniture.com/images/pictures/dims.jpg","3` Length X 27.5"" Width X 25.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good 
Showing some signs of age","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.
QUOTED FOR U.S. ONLY"
"Set of Three Alvar Aalto Danish Bentwood Nesting Stools","MR4403","http://www.metroretrofurniture.com/images/desc.gif","null","http://www.metroretrofurniture.com/images/dimen.gif","null","http://www.metroretrofurniture.com/images/ship.gif","null","http://www.metroretrofurniture.com/images/cond.gif","null","","null"
