product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"33"" x 25"" Collograph By Hawaiian Artist Louis Pohl","MR8644","http://www.metroretrofurniture.com/images/pictures/artist.jpg","Louis Pohl 
(1915 - 1999) 

Born in 1915, in Cincinnati, Louis was the oldest of 6 children. A childhood bout with rheumatic fever made it impossible to walk without excruciating pain and prevented Louis from entering school until he was 8 years old. To keep Louis busy while his brothers were in school, his parents would give him papers and pencils with which to draw. He was always drawing - that is what he knew best. 
Good fortune smiled on young Louis and set his life on a path that would ultimately bring him to Hawaii to live and work. An act of generosity would change Louis` life forever and continue to open opportunities for him throughout his life. 
Louis was 14 when the Great Depression in progress and he worked as a caddy during the summer at the local golf course. A regular foursome of well-to-do women had a very special bet. The loser would make their caddy`s wish come true. Louis waited patiently for his turn. The loser on that day was Mrs.Yaeger. Louis dared to say to her what he had rehearsed in his mind for two years, “I want to go to art school.” 
Mrs. Yaeger invited Louis to her house to discuss the matter, but he was too shy so he sent his father over to the house with his drawings. Without hesitation, she told Mr. Pohl to have Louis report to the Cincinnati Art Museum the next day explaining she would pay the tuition for one year. 
However, this presented a problem as there was hardly enough money for the large family during the Depression, let alone the extras for Louis to go to art school across town. To earn tokens for the streetcar ride to school, Louis did chores for his uncle Ott everyday. His best friend, Bob Fabe, begged his mother to make big lunches to share with Louis. Louis and Bob pulled pranks on each other and challenged each other to do more and better work.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Collograph by the well known Hawaiian artist Louis Pohl 

Louis Pohl developed his own special technique of collagraphic printing utilizing mixed media to achieve the varying textures and intensities that he felt were lacking in the traditional methods being used. The short life expectancy of the boards generally limited the number of prints that could be generated in this fashion and along with the individual variations from one print to the next this provided the different attributes upon which the individual prints are valued. 

""Punaluu"" from his Sea Series. Number 22 of 30","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Image: 27"" Width x 19"" Height 
Mat: 33"" Width x 25"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage. Age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","$175 forward Air to the terminal nearest you(Crated, shipped and insured) Customer is responsible for pick up from terminalFORWARD AIR PAYMENTS GO DIRECTLY TO METRO RETRO Determined by Destination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase.Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) QUOTED FOR U.S. ONLY(Shipping within the 48 U.S. States)International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"(2) Vintage Wood Lounge Arm Chairs Knoll Cafiero","MR8976","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair of Vintage Wood Frame Lounge Armchairs 
Knoll Cafiero Style 

Tufted oatmeal fabric upholstery 
Wood frame 

This ad is for (2) chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26.5"" width x 27"" depth x 33"" height 
seat height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","very good vintage 
age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Blanket Wrap Shipping ONLY Click here for other shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"72"" Mid Century Modern Nelson Style Desk and Credenza","MR8526","http://www.metroretrofurniture.com/images/pictures/descript.jpg","George Nelson Style Mid Century Modern Desk and Credenza Desk:Walnut topChrome leg structureTwo pull drawers with internal divisionsCredenza:Matching walnut has two end compartments with doors, Two legal size filing drawers, and two 5"" pull out drawers. This set has very clean styling with a generous amount of storage. Lean lines and flexible configuration work in both private offices, Open plan workspaces and modern homes or lofts. PRICE IS FOR THE SET","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Desk: 72"" Length x 36"" Width x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage. Pieces will be refinished with no additional cost.","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","null","","null"
"3ft Square Florence Knoll Rosewood Dining Table","MR8150","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Florence Knoll
Trained as an architect, Florence Knoll`s own pieces for Knoll are simple, architectural designs that stand the test of time. Her lounge seating, sofas, tables, and storage adapt flawlessly to any environment, with their clean, linear design and incredibly durable, high-quality construction. These pieces are built to last a lifetime - or several lifetimes. Not flashy pieces at all, Knoll said that her own work ""filled in the gaps"" for star pieces by Bertoia and Saarinen, but today we know that they stand in a class all by themselves.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","3ft Vintage Florence Knoll Rosewood Dining Table 

1952-1970 
Rosewood table top 
 Oiled top
Chrome sturdy base 

This table will go great with these Knoll Saarinen Chairs 
click here","http://www.metroretrofurniture.com/images/pictures/dims.jpg","36"" x 36"" Length x 28"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
"78"" Borsani Stow Davis Walnut Dining Table Circa 1960 HOLD","MR8177","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Stow Davis","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Osvaldo Borsani 
August 17, 1911 Varedo, † 1985 
Milan Italian architect, designer","http://www.metroretrofurniture.com/images/pictures/descript.jpg","78"" Borsani Stow Davis Dining Table 1960`s Design
Designed by Osvaldo Borsani for Stow Davis","http://www.metroretrofurniture.com/images/pictures/dims.jpg","78"" Length x 48.25"" Width x 28"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Top. Excellent restored"
"77"" Mid Century Modern Burl Top Wood Chrome Desk","MR8842","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Burl Top Wood Chrome Desk Burl top and walnut bodyMirrored chrome frame(1) Pencil drawer(2) Regular drawers(1) File drawer with division","http://www.metroretrofurniture.com/images/pictures/dims.jpg","77"" Length x 35"" Depth x 28"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Wood: Excellent refinished 
Gravel texture on chrome due to reflection from the ground. No damage to base","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","BLANKET WRAP SHIPPING ONLYDetermined by Destination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase.Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) QUOTED FOR U.S. ONLY(Shipping within the 48 U.S. States)International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"(6) Vintage Herman Miller Eames Wire Mesh Chairs Bikini Pads and Dowel Bases","MR8370","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray EamesCharles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970sExamples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Herman Miller Eames Wire Mesh Chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21.75"" Width x 19.75"" Depth x 30""Height 
Seat Height> 17.75""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"4ft Vintage Art Metal Knoll Wood Credenza Breakfront","MR8138","http://www.metroretrofurniture.com/images/pictures/descript.jpg","4ft Art Metal Vintage Wood Chrome Credenza Breakfront","http://www.metroretrofurniture.com/images/pictures/dims.jpg","48"" Length x 18"" Depth x 27.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good 
This piece has been professionally refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Shipping via Forward Air to the terminal nearest you $150Customer is responsible for pick up from terminal QUOTED FOR U.S. ONLY International ShippingWhen requesting international shipping rates, please allow Us 3 to 5 Days to Quote Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Vintage Heywood Wakefield Credenza Buffet M193 Mint Original Condition","MR8782","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Heywood Wakefield","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Heywood Wakefield Credenza Buffet M193 

Credenza/ Buffet M193 
1948-1950 

Features: 
Original wheat finish. 
Two cabinet doors with two adjustable shelves in each compartment. 
Three drawers and one larger drawer. 
Cutout center handles added whimsical flavor to the simple Encore design. 

Other Heywood Wakefield Pieces Available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","54"" Width x 19"" Depth x 34"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Original Mint Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","FORWARD AIR to the terminal nearest you $200(Crated, shipped and insured) Customer is responsible for pick up from terminalFORWARD AIR COMPLETE delivered to your door $280(additional costs may occur for out of delivery area, and/or Additional charges may occur such as Stairs or Elevators).FORWARD AIR PAYMENTS GO DIRECTLY TO METRO RETROQUOTED FOR 48 U.S. STATES ONLY  Click here for other shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"(6) Davis Wolfgang Mezger Stacking Side Zeno Chairs","MR8795","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Davis Furniture","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Wolfgang C.R. Mezger 
German Designer/Studio in Eislingen, Germany 

PRODUCTS FOR DAVIS 
Tao Desk Collection 1992, Tanis Lounge Series 1994, Cosmo Desk Collection 1997 
Zeno Chair Series 1998, Palette Lounge Series 2000, Gemini Lounge Series 2000, Lipse Chair Series June 2002. 
In 1992, Davis met Wolfgang Mezger when they licensed the Tao Desk Collection from Renz in Germany. This desk collection offered Davis their first clean contemporary desk line for the American market, and it is their best selling casegood line to date. 
From this initial relationship, Davis knew that Wolfgang’s attention to detail, design flair, and versatility in design would take their products into new directions. In 1998, Davis asked this talented designer to create a modular working lounge that would offer the customer a way to customize their lounge area. In 2000, the Palette Lounge Series was introduced, and grew in one year to be the second best selling product. The unique pallet construction allows designers to specify each component…from bench seat to arm seat…from glass table to tablet arm. The unit supports people working separately or together, as well as offers power and data connections.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(6) Davis Wolfgang Mezger Stacking Side Zeno Chair 

Upholstered seat & back original red patterned fabric 
Chair combines a one-piece mahogany laminated plybent hardwood seat and back 
Splayed aluminum legs with glides 
Featuring flexible white laminate tablet arm 

Price is for (6) chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","24"" Width x 21"" Depth x 32.5"" Height 
Seat Height 18.5""
 Arm Height 25.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage. Age appropriate wear"
